iteration,eil51,eil76,kroA100,gr202
541,167.9342723,229.4423792,593.4987313,44.35458167
542,167.9342723,229.4423792,593.4987313,44.35458167
543,167.9342723,229.4423792,593.4987313,44.35458167
544,167.9342723,229.4423792,593.4987313,44.35458167
545,167.9342723,229.4423792,593.4987313,44.35458167
546,167.9342723,229.4423792,593.4987313,44.33864542
547,167.9342723,229.4423792,593.4987313,44.33864542
548,167.9342723,229.4423792,593.4987313,44.33864542
549,167.9342723,229.4423792,593.4987313,44.33864542
550,167.9342723,229.4423792,593.4987313,44.33864542
551,167.9342723,229.4423792,593.4987313,44.33864542
552,167.9342723,229.4423792,593.4987313,44.33864542
553,167.9342723,229.4423792,593.4987313,44.33864542
554,167.9342723,229.4423792,593.4987313,44.33864542
555,167.9342723,229.4423792,593.4987313,44.33864542
556,167.9342723,229.4423792,593.4987313,44.33864542
557,167.9342723,229.4423792,593.4987313,44.33864542
558,167.9342723,229.4423792,593.4987313,44.33864542
559,167.9342723,229.4423792,593.4987313,44.33864542
560,167.9342723,229.4423792,593.4987313,44.33864542
561,167.9342723,229.4423792,593.4987313,44.33864542
562,167.9342723,229.4423792,593.4987313,44.33864542
563,167.9342723,229.4423792,593.4987313,44.33864542
564,167.9342723,229.4423792,593.4987313,44.33864542
565,167.9342723,229.4423792,593.4987313,44.33864542
566,167.9342723,229.4423792,593.4987313,44.33864542
567,167.9342723,229.4423792,593.4987313,44.33864542
568,167.9342723,229.4423792,593.4987313,44.33864542
569,167.9342723,229.4423792,593.4987313,44.33864542
570,167.9342723,229.4423792,591.1582558,44.33864542
571,167.9342723,229.4423792,588.8177803,44.33864542
572,167.9342723,229.4423792,588.8177803,44.33864542
573,167.9342723,229.4423792,588.8177803,44.33864542
574,167.9342723,229.4423792,588.8177803,44.33864542
575,167.9342723,229.4052045,588.8177803,44.33864542
576,167.9342723,229.4052045,588.8177803,44.33864542
577,167.9342723,229.4052045,588.8177803,44.33864542
578,167.9342723,229.4052045,588.8177803,44.33864542
579,167.9342723,229.4052045,588.8177803,44.33864542
580,167.9342723,229.4052045,588.8177803,44.33864542
581,167.9342723,229.4052045,588.8177803,44.33864542
582,167.9342723,229.4052045,588.8177803,44.33864542
583,167.9342723,229.4052045,588.8177803,44.33864542
584,167.9342723,229.4052045,588.8177803,44.33864542
585,167.7699531,229.4052045,588.8177803,44.33864542
586,167.7699531,229.4052045,588.8177803,44.33864542
587,167.7699531,229.4052045,588.8177803,44.33864542
588,167.7699531,229.4052045,588.8177803,44.33864542
589,167.7699531,229.4052045,588.8177803,44.33864542
590,167.7699531,229.4052045,588.8177803,44.33864542
591,167.7699531,229.4052045,588.8177803,44.33864542
592,167.7699531,229.4052045,588.8177803,44.33864542
593,167.7699531,229.4052045,588.8177803,44.33864542
594,167.7699531,229.4052045,588.8177803,44.33864542
595,167.7699531,229.4052045,588.8177803,44.33864542
596,167.7699531,229.4052045,588.8177803,44.33864542
597,167.7699531,229.4052045,588.8177803,44.33864542
598,167.7699531,229.4052045,588.8177803,44.33864542
599,167.7699531,229.4052045,588.8177803,44.33864542
600,167.7699531,229.4052045,588.8177803,44.33864542
601,167.7699531,229.4052045,588.8177803,44.33864542
602,167.7699531,229.4052045,588.8177803,44.33864542
603,167.7699531,229.4052045,588.8177803,44.33864542
604,167.7699531,229.4052045,588.8177803,44.33864542
605,167.7699531,229.4052045,588.8177803,44.33864542
606,167.7699531,229.4052045,588.8177803,44.33864542
607,167.7699531,229.4052045,588.8177803,44.33864542
608,167.7699531,229.4052045,588.8177803,44.33864542
609,167.7699531,229.4052045,588.8177803,44.33864542
610,167.7699531,229.4052045,588.8177803,44.33864542
611,167.7699531,229.4052045,588.8177803,44.33864542
612,167.7699531,229.4052045,588.8177803,44.33864542
613,167.7699531,229.4052045,588.8177803,44.33864542
614,167.7699531,229.4052045,588.8177803,44.33864542
615,167.7699531,229.4052045,588.8177803,44.33864542
616,167.7699531,229.4052045,588.8177803,44.33864542
617,167.7699531,229.4052045,588.8177803,44.33864542
618,167.7699531,229.4052045,588.8177803,44.33864542
619,167.7699531,229.4052045,588.8177803,44.33864542
620,167.7699531,229.4052045,588.8177803,44.33864542
621,167.7699531,229.4052045,588.8177803,44.33864542
622,167.7699531,229.4052045,588.8177803,44.33864542
623,167.7699531,229.4052045,588.8177803,44.33864542
624,167.7699531,229.4052045,588.8177803,44.33864542
625,167.7699531,229.4052045,588.8177803,44.33864542
626,167.7699531,229.4052045,588.8177803,44.33864542
627,167.7699531,229.4052045,588.8177803,44.33864542
628,167.7699531,229.4052045,588.8177803,44.33864542
629,167.7699531,229.4052045,588.8177803,44.33864542
630,167.7699531,229.4052045,588.8177803,44.33864542
631,167.7699531,229.4052045,588.8177803,44.33864542
632,167.7699531,229.4052045,588.8177803,44.33864542
633,167.7699531,229.4052045,588.8177803,44.33864542
634,167.7699531,229.4052045,588.8177803,44.33864542
635,167.7699531,229.4052045,588.8177803,44.33864542
636,167.7699531,229.4052045,588.8177803,44.33864542
637,167.7699531,229.4052045,588.8177803,44.33864542
638,167.7699531,229.4052045,588.8177803,44.33864542
639,167.7699531,229.4052045,588.8177803,44.33864542
640,167.7699531,229.4052045,588.8177803,44.33864542
641,167.7699531,229.4052045,588.8177803,44.33864542
642,167.7699531,229.4052045,588.8177803,44.33864542
643,167.7699531,229.4052045,588.8177803,44.33864542
644,167.7699531,229.4052045,588.8177803,44.33864542
645,167.7699531,229.4052045,588.8177803,44.33864542
646,167.7699531,229.4052045,588.8177803,44.33864542
647,167.7699531,229.4052045,588.8177803,44.33864542
648,167.7699531,229.4052045,588.8177803,44.33864542
649,167.7699531,229.4052045,588.8177803,44.33864542
650,167.7699531,229.4052045,588.8177803,44.33864542
651,167.7699531,229.4052045,588.8177803,44.33864542
652,167.7699531,229.4052045,588.8177803,44.33864542
653,167.7699531,229.4052045,588.8177803,44.33864542
654,167.7699531,229.4052045,588.8177803,44.33864542
655,167.7699531,229.4052045,588.8177803,44.33864542
656,167.7699531,229.4052045,588.8177803,44.33864542
657,167.7699531,229.4052045,588.8177803,44.33864542
658,167.7699531,229.4052045,588.8177803,44.33864542
659,167.7699531,229.4052045,588.8177803,44.33864542
660,167.7699531,229.4052045,588.8177803,44.33864542
661,167.7699531,229.4052045,588.8177803,44.33864542
662,167.7699531,229.4052045,588.8177803,44.33864542
663,167.7699531,229.4052045,588.8177803,44.33864542
664,167.7699531,229.4052045,588.8177803,44.33864542
665,167.7699531,229.4052045,588.8177803,44.33864542
666,167.7699531,229.4052045,588.8177803,44.33864542
667,167.7699531,229.4052045,588.8177803,44.33864542
668,167.7699531,229.4052045,588.8177803,44.33864542
669,167.7699531,229.4052045,588.8177803,44.33864542
670,167.7699531,229.4052045,588.8177803,44.33864542
671,167.7699531,229.4052045,588.8177803,44.33864542
672,167.7699531,229.4052045,588.8177803,44.33864542
673,167.7699531,229.4052045,588.8177803,44.33864542
674,167.7699531,229.4052045,588.8177803,44.33864542
675,167.7699531,229.4052045,588.8177803,44.33864542
676,167.7699531,229.4052045,588.8177803,44.33864542
677,167.7699531,229.4052045,588.8177803,44.33864542
678,167.7699531,229.4052045,588.8177803,44.33864542
679,167.7699531,229.4052045,588.8177803,44.33864542
680,167.7699531,229.4052045,588.8177803,44.33864542
681,167.7699531,229.4052045,588.8177803,44.33864542
682,167.7699531,229.4052045,588.8177803,44.33864542
683,167.7699531,229.4052045,588.8177803,44.33864542
684,167.7699531,229.4052045,588.8177803,44.33864542
685,167.7699531,229.4052045,588.8177803,44.33864542
686,167.7699531,229.4052045,588.8177803,44.33864542
687,167.7699531,229.4052045,588.8177803,44.33864542
688,167.7699531,229.4052045,588.8177803,44.33864542
689,167.7699531,229.4052045,588.8177803,44.33864542
690,167.7699531,229.4052045,588.8177803,44.33864542
691,167.7699531,229.4052045,588.8177803,44.33864542
692,167.7699531,229.4052045,588.8177803,44.33864542
693,167.7699531,229.4052045,588.8177803,44.33864542
694,167.7699531,229.4052045,588.8177803,44.33864542
695,167.7699531,229.4052045,588.8177803,44.33864542
696,167.7699531,229.4052045,588.8177803,44.33864542
697,167.7699531,229.4052045,588.8177803,44.33864542
698,167.7699531,229.4052045,588.8177803,44.33864542
699,167.7699531,229.4052045,588.8177803,44.33864542
700,167.7699531,229.4052045,588.8177803,44.33864542
701,167.7699531,229.4052045,588.8177803,44.33864542
702,167.7699531,229.4052045,588.8177803,44.33864542
703,167.7699531,229.4052045,588.8177803,44.33864542
704,167.7699531,229.4052045,588.8177803,44.33864542
705,167.7699531,229.4052045,588.8177803,44.33864542
706,167.7699531,229.4052045,588.8177803,44.33864542
707,167.7699531,229.4052045,588.8177803,44.33864542
708,167.7699531,229.4052045,588.8177803,44.33864542
709,167.7699531,229.4052045,588.8177803,44.27016932
710,167.7699531,229.4052045,588.8177803,44.27016932
711,167.7699531,229.4052045,588.8177803,44.27016932
712,167.7699531,229.4052045,588.8177803,44.27016932
713,167.7699531,229.4052045,588.8177803,44.27016932
714,167.7699531,229.4052045,588.3133634,44.27016932
715,167.7699531,229.4052045,587.8089465,44.27016932
716,167.7699531,229.4052045,587.8089465,44.27016932
717,167.7699531,229.4052045,587.8089465,44.27016932
718,167.7699531,229.4052045,587.7389343,44.27016932
719,167.7699531,229.4052045,587.6689221,44.27016932
720,167.7699531,229.4052045,587.6689221,44.27016932
721,167.7699531,229.4052045,587.6689221,44.27016932
722,167.7699531,229.4052045,587.6689221,44.27016932
723,167.0657277,229.4052045,587.6689221,44.27016932
724,167.0657277,229.4052045,587.6689221,44.27016932
725,167.0657277,229.4052045,587.6689221,44.27016932
726,167.0657277,229.4052045,587.6689221,44.27016932
727,167.0657277,229.4052045,587.6689221,44.27016932
728,167.0657277,229.4052045,587.6689221,44.27016932
729,167.0657277,229.4052045,587.6689221,44.27016932
730,167.0657277,229.4052045,587.6689221,44.27016932
731,167.0657277,229.4052045,587.6689221,44.27016932
732,167.0657277,229.4052045,587.6689221,44.27016932
733,167.0657277,229.4052045,587.6689221,44.27016932
734,167.0657277,229.4052045,587.6689221,44.27016932
735,167.0657277,229.4052045,587.6689221,44.27016932
736,167.0657277,229.3866171,587.6689221,44.27016932
737,167.0657277,229.3866171,587.6689221,44.27016932
738,167.0657277,229.3866171,587.6689221,44.27016932
739,167.0657277,229.3866171,587.6689221,44.27016932
740,167.0657277,229.3866171,587.6689221,44.27016932
741,167.0657277,229.3866171,587.6689221,44.27016932
742,167.0657277,229.3866171,587.6689221,44.27016932
743,167.0657277,229.3866171,587.6689221,44.27016932
744,167.0657277,229.3866171,587.6689221,44.27016932
745,167.0657277,229.3866171,587.6689221,44.27016932
746,167.0657277,229.3866171,587.6689221,44.27016932
747,167.0657277,229.3866171,587.6689221,44.27016932
748,167.0657277,229.3866171,587.6689221,44.27016932
749,167.0657277,229.3866171,587.6689221,44.27016932
750,167.0657277,229.3866171,587.6689221,44.27016932
751,167.0657277,229.3866171,587.6689221,44.27016932
752,167.0657277,229.3866171,587.6689221,44.27016932
753,167.0657277,229.3866171,587.6689221,44.27016932
754,167.0657277,229.3866171,587.6689221,44.27016932
755,167.0657277,229.3866171,587.6689221,44.27016932
756,167.0657277,229.3866171,587.6689221,44.27016932
757,167.0657277,229.3866171,587.6689221,44.27016932
758,167.0657277,229.3866171,587.6689221,44.27016932
759,167.0657277,229.3866171,587.6689221,44.27016932
760,167.0657277,229.3866171,587.6689221,44.27016932
761,167.0657277,229.3866171,587.6689221,44.27016932
762,167.0657277,229.3866171,587.6689221,44.27016932
763,167.0657277,229.3866171,587.6689221,44.27016932
764,167.0657277,229.3866171,587.6689221,44.27016932
765,167.0657277,229.3866171,587.6689221,44.27016932
766,167.0657277,229.3866171,587.6689221,44.27016932
767,167.0657277,229.3866171,587.6689221,44.27016932
768,167.0657277,229.3866171,587.6689221,44.27016932
769,167.0657277,229.3866171,587.6689221,44.27016932
770,167.0657277,229.3866171,587.6689221,44.27016932
771,167.0657277,229.3866171,587.6689221,44.27016932
772,167.0657277,229.3866171,587.6689221,44.27016932
773,167.0657277,229.3866171,587.6689221,44.27016932
774,167.0657277,229.3866171,586.7963537,44.27016932
775,167.0657277,229.3866171,585.9237854,44.27016932
776,167.0657277,229.3866171,585.9237854,44.27016932
777,167.0657277,229.3866171,585.9237854,44.27016932
778,167.0657277,229.3866171,585.9237854,44.27016932
779,167.0657277,229.3866171,585.9237854,44.27016932
780,167.0657277,229.3866171,585.9237854,44.27016932
781,167.0657277,229.3866171,585.9237854,44.27016932
782,167.0657277,229.3866171,585.9237854,44.27016932
783,167.0657277,229.3866171,585.9237854,44.27016932
784,167.0657277,229.3866171,585.9237854,44.27016932
785,167.0657277,229.3866171,585.9237854,44.27016932
786,167.0657277,229.3866171,585.9237854,44.27016932
787,167.0657277,229.3866171,585.9237854,44.27016932
788,167.0657277,229.3866171,585.9237854,44.27016932
789,167.0657277,229.3866171,585.9237854,44.27016932
790,167.0657277,229.3866171,585.9237854,44.27016932
791,167.0657277,229.3866171,585.9237854,44.27016932
792,167.0657277,229.3866171,585.9237854,44.27016932
793,167.0657277,229.3866171,585.9237854,44.27016932
794,167.0657277,229.3866171,585.9237854,44.27016932
795,167.0657277,229.3866171,585.9237854,44.27016932
796,167.0657277,229.3866171,585.9237854,44.27016932
797,167.0657277,229.3866171,585.9237854,44.27016932
798,167.0657277,229.3866171,585.9237854,44.27016932
799,167.0657277,229.3866171,585.9237854,44.27016932
800,167.0657277,229.3866171,585.9237854,44.27016932
801,167.0657277,229.3866171,585.9237854,44.27016932
802,167.0657277,229.3866171,585.9237854,44.27016932
803,167.0657277,229.3866171,585.9237854,44.27016932
804,167.0657277,229.3866171,585.9237854,44.27016932
805,167.0657277,229.3866171,585.9237854,44.27016932
806,167.0657277,229.3866171,585.9237854,44.27016932
807,167.0657277,229.3866171,585.9237854,44.27016932
808,167.0657277,229.3866171,585.9237854,44.27016932
809,167.0657277,229.3866171,585.9237854,44.27016932
810,167.0657277,229.3866171,585.9237854,44.27016932
811,167.0657277,229.3866171,585.9237854,44.27016932
812,167.0657277,229.3866171,585.9237854,44.27016932
813,167.0657277,229.3866171,585.9237854,44.27016932
814,167.0657277,229.3866171,585.9237854,44.27016932
815,167.0657277,229.3866171,585.9237854,44.27016932
816,167.0657277,229.3866171,585.9237854,44.27016932
817,167.0657277,229.3866171,585.9237854,44.27016932
818,167.0657277,229.3866171,585.9237854,44.27016932
819,167.0657277,229.3866171,585.9237854,44.27016932
820,167.0657277,229.3866171,585.9237854,44.27016932
821,167.0657277,229.3866171,585.9237854,44.27016932
822,167.0657277,229.3866171,585.9237854,44.27016932
823,167.0657277,229.3866171,585.9237854,44.27016932
824,167.0657277,229.3866171,585.9237854,44.27016932
825,167.0657277,229.3866171,585.9237854,44.27016932
826,167.0657277,229.3866171,585.9237854,44.27016932
827,167.0657277,229.3866171,585.9237854,44.27016932
828,167.0657277,229.3866171,585.9237854,44.27016932
829,167.0657277,229.3866171,585.9237854,44.27016932
830,167.0657277,229.3866171,585.9237854,44.27016932
831,167.0657277,229.3866171,585.9237854,44.27016932
832,167.0657277,229.3866171,585.9237854,44.27016932
833,167.0657277,229.3866171,585.9237854,44.27016932
834,167.0657277,229.3866171,585.9237854,44.27016932
835,167.0657277,229.3866171,585.9237854,44.27016932
836,167.0657277,229.3866171,585.9237854,44.27016932
837,167.0657277,229.3866171,585.9237854,44.27016932
838,167.0657277,229.3866171,585.9237854,44.27016932
839,167.0657277,229.3866171,585.9237854,44.27016932
840,167.0657277,229.3866171,585.9237854,44.27016932
841,167.0657277,229.3866171,585.9237854,44.27016932
842,167.0657277,229.3866171,585.9237854,44.27016932
843,167.0657277,229.3866171,585.9237854,44.27016932
844,167.0657277,229.3866171,585.9237854,44.27016932
845,167.0657277,229.3866171,585.9237854,44.27016932
846,167.0657277,229.3866171,585.9237854,44.27016932
847,167.0657277,229.3866171,585.9237854,44.27016932
848,167.0657277,229.3866171,585.9237854,44.27016932
849,167.0657277,229.3866171,585.9237854,44.27016932
850,167.0657277,229.3866171,585.9237854,44.27016932
851,167.0657277,229.3866171,585.9237854,44.27016932
852,167.0657277,229.3866171,585.9237854,44.27016932
853,167.0657277,229.3866171,585.9237854,44.27016932
854,167.0657277,229.3866171,585.9237854,44.27016932
855,167.0657277,229.3866171,585.9237854,44.27016932
856,167.0657277,229.3866171,585.9237854,44.27016932
857,167.0657277,229.3866171,585.9237854,44.27016932
858,167.0657277,229.3866171,585.9237854,44.27016932
859,167.0657277,229.3866171,585.9237854,44.27016932
860,167.0657277,229.3866171,585.9237854,44.27016932
861,167.0657277,229.3866171,585.9237854,44.27016932
862,167.0657277,229.3866171,585.9237854,44.27016932
863,167.0657277,229.3866171,585.9237854,44.27016932
864,167.0657277,229.3866171,585.9237854,44.27016932
865,167.0657277,229.3866171,585.9237854,44.27016932
866,167.0657277,229.3866171,585.9237854,44.27016932
867,167.0657277,229.3866171,585.7959778,44.27016932
868,167.0657277,229.3866171,585.6681703,44.27016932
869,167.0657277,229.3866171,585.6681703,44.27016932
870,167.0657277,229.3866171,585.6681703,44.27016932
871,167.0657277,229.3866171,585.6681703,44.27016932
872,167.0657277,229.3866171,585.6681703,44.27016932
873,167.0657277,229.3866171,585.6681703,44.27016932
874,167.0657277,229.3866171,585.6681703,44.27016932
875,167.0657277,229.3866171,585.6681703,44.27016932
876,167.0657277,229.3866171,585.6681703,44.27016932
877,167.0657277,229.3866171,585.6681703,44.27016932
878,167.0657277,229.3866171,585.6681703,44.27016932
879,167.0657277,229.3866171,585.6681703,44.27016932
880,167.0657277,229.3866171,585.6681703,44.27016932
881,167.0657277,229.3866171,585.6681703,44.27016932
882,167.0657277,229.3866171,585.6681703,44.27016932
883,167.0657277,229.3866171,585.6681703,44.27016932
884,167.0657277,229.3866171,585.6681703,44.27016932
885,167.0657277,229.3866171,585.6681703,44.27016932
886,166.7605634,229.3866171,585.6681703,44.27016932
887,166.7605634,229.3866171,585.6681703,44.27016932
888,166.7605634,229.3866171,585.6681703,44.18849602
889,166.7605634,229.3866171,585.6681703,44.18849602
890,166.7605634,229.3866171,585.6681703,44.18849602
891,166.7605634,229.3866171,585.6681703,44.18849602
892,166.7605634,229.3866171,585.6681703,44.18849602
893,166.7605634,229.3866171,585.6681703,44.18849602
894,166.7605634,229.3866171,585.6681703,44.18849602
895,166.7605634,229.3866171,585.6681703,44.18849602
896,166.7605634,229.3866171,585.6681703,44.18849602
897,166.7605634,229.3866171,585.6681703,44.18849602
898,166.7605634,229.3866171,585.6681703,44.18849602
899,166.7605634,229.3866171,585.6681703,44.18849602
900,166.7605634,229.3866171,585.6681703,44.18849602
901,166.7605634,228.9033457,585.6681703,44.18849602
902,166.7605634,228.9033457,585.6681703,44.18849602
903,166.7605634,228.9033457,585.6681703,44.18849602
904,166.7605634,228.9033457,585.6681703,44.18849602
905,166.7605634,228.9033457,585.6681703,44.18849602
906,166.7605634,228.9033457,585.6681703,44.18849602
907,166.7605634,228.9033457,585.6681703,44.18849602
908,166.7605634,228.9033457,585.6681703,44.18849602
909,166.7605634,228.9033457,585.6681703,44.18849602
910,166.7605634,228.9033457,585.6681703,44.18849602
911,166.7605634,228.9033457,585.6681703,44.18849602
912,166.7605634,228.9033457,585.6681703,44.18849602
913,166.7605634,228.9033457,585.6681703,44.18849602
914,166.7605634,228.9033457,585.6681703,44.18849602
915,166.7605634,228.9033457,585.6681703,44.18849602
916,166.7605634,228.9033457,585.6681703,44.18849602
917,166.7605634,228.9033457,585.6681703,44.18849602
918,166.7605634,228.9033457,585.6681703,44.18849602
919,166.7605634,228.9033457,585.6681703,44.18849602
920,166.7605634,228.9033457,585.6681703,44.18849602
921,166.7605634,228.9033457,585.6681703,44.18849602
922,166.7605634,228.9033457,585.6681703,44.18849602
923,166.7605634,228.9033457,585.6681703,44.18849602
924,166.7605634,228.9033457,585.6681703,44.18849602
925,166.7605634,228.9033457,584.3522695,44.18849602
926,166.7605634,228.9033457,583.0363688,44.18849602
927,166.7605634,228.9033457,583.0363688,44.18849602
928,166.7605634,228.9033457,583.0363688,44.18849602
929,166.7605634,228.9033457,583.0363688,44.18849602
930,166.7605634,228.9033457,583.0363688,44.18849602
931,166.7605634,228.9033457,583.0363688,44.18849602
932,166.7605634,228.9033457,583.0363688,44.18849602
933,166.7605634,228.9033457,583.0363688,44.18849602
934,166.7605634,228.9033457,583.0363688,44.18849602
935,166.7605634,228.9033457,583.0363688,44.18849602
936,166.7605634,228.9033457,583.0363688,44.18849602
937,166.7605634,228.9033457,583.0363688,44.18849602
938,166.7605634,228.9033457,583.0363688,44.18849602
939,166.7605634,228.9033457,583.0363688,44.18849602
940,166.7605634,228.9033457,583.0363688,44.18849602
941,166.7605634,228.9033457,583.0363688,44.18849602
942,166.7605634,228.9033457,583.0363688,44.18849602
943,166.7605634,228.9033457,583.0363688,44.18849602
944,166.7605634,228.9033457,583.0363688,44.18849602
945,166.7605634,228.9033457,583.0363688,44.18849602
946,166.7605634,228.9033457,583.0363688,44.18849602
947,166.7605634,228.9033457,583.0363688,44.18849602
948,166.7605634,228.9033457,583.0363688,44.18849602
949,166.7605634,228.9033457,583.0363688,44.18849602
950,166.7605634,228.9033457,583.0363688,44.18849602
951,166.7605634,228.9033457,583.0363688,44.18849602
952,166.7605634,228.9033457,582.4393854,44.18849602
953,166.7605634,228.9033457,581.842402,44.18849602
954,166.7605634,228.9033457,581.842402,44.18849602
955,166.7605634,228.9033457,581.842402,44.18849602
956,166.7605634,228.9033457,581.842402,44.18849602
957,166.7605634,228.9033457,581.842402,44.18849602
958,166.7605634,228.9033457,581.842402,44.18849602
959,166.7605634,228.9033457,581.842402,44.18849602
960,166.7605634,228.9033457,581.842402,44.18849602
961,166.7605634,228.9033457,581.842402,44.18849602
962,166.7605634,228.9033457,581.842402,44.18849602
963,166.7605634,228.9033457,581.842402,44.18849602
964,166.7605634,228.9033457,581.842402,44.18849602
965,166.7605634,228.9033457,581.842402,44.18849602
966,166.7605634,228.9033457,581.6065219,44.18849602
967,166.4553991,228.9033457,581.3706419,44.18849602
968,166.4553991,228.9033457,581.3706419,44.18849602
969,166.4553991,228.9033457,581.3706419,44.18849602
970,166.4553991,228.9033457,581.3706419,44.18849602
971,166.4553991,228.9033457,581.3706419,44.18849602
972,166.4553991,228.9033457,581.3706419,44.18849602
973,166.4553991,228.9033457,581.3706419,44.18849602
974,166.4553991,228.9033457,581.3706419,44.18849602
975,166.4553991,228.9033457,581.3706419,44.18849602
976,166.4553991,228.9033457,581.3706419,44.18849602
977,166.4553991,228.9033457,581.3706419,44.18849602
978,166.4553991,228.9033457,581.3706419,44.18849602
979,166.4553991,228.9033457,581.3706419,44.18849602
980,166.4553991,228.9033457,581.3706419,44.18849602
981,166.4553991,228.8104089,581.3706419,44.18849602
982,166.4553991,228.8104089,581.3706419,44.18849602
983,166.4553991,228.8104089,581.3706419,44.18849602
984,166.4553991,228.8104089,581.3706419,44.18849602
985,166.4553991,228.8104089,581.3706419,44.18849602
986,166.4553991,228.8104089,581.3706419,44.18849602
987,166.4553991,228.6245353,581.3706419,44.18849602
988,166.4553991,228.6245353,581.3706419,44.18849602
989,166.4553991,228.6245353,581.3706419,44.18849602
990,166.4553991,228.6245353,581.3706419,44.18849602
991,166.4553991,228.6245353,581.3706419,44.18849602
992,166.4553991,228.6245353,581.3706419,44.18849602
993,166.4553991,228.6245353,581.3706419,44.18849602
994,166.4553991,228.6245353,581.3706419,44.18849602
995,166.4553991,228.6245353,581.3706419,44.18849602
996,166.4553991,228.6245353,581.3706419,44.18849602
997,166.4553991,227.8252788,581.3706419,44.18849602
998,166.4553991,227.8252788,581.3706419,44.18849602
999,166.4553991,227.8252788,581.3706419,44.18849602
1000,165.1173709,227.8252788,581.3706419,44.18849602
1001,165.1173709,227.8252788,581.3706419,44.18849602
1002,165.1173709,227.8252788,581.3706419,44.18849602
1003,165.1173709,227.8252788,581.3706419,44.18849602
1004,165.1173709,227.8252788,581.3706419,44.18849602
1005,165.1173709,227.8252788,581.3706419,44.18849602
1006,165.1173709,227.8252788,581.3706419,44.18849602
1007,165.1173709,227.8252788,581.3706419,44.18849602
1008,165.1173709,227.8252788,581.3706419,44.18849602
1009,164.7183099,227.8252788,581.3706419,44.18849602
1010,164.7183099,227.8252788,581.3706419,44.18849602
1011,164.7183099,227.8252788,581.3706419,44.18849602
1012,164.7183099,227.8252788,581.3706419,44.18849602
1013,164.7183099,227.8252788,581.3706419,44.18849602
1014,164.7183099,227.8252788,581.3706419,44.18849602
1015,164.7183099,227.8252788,581.3706419,44.18849602
1016,164.7183099,227.8252788,581.3706419,44.18849602
1017,164.7183099,227.8252788,581.3706419,44.18849602
1018,164.7183099,227.8252788,581.3706419,44.18849602
1019,164.7183099,227.8252788,581.3706419,44.18849602
1020,164.7183099,227.8252788,581.3706419,44.18849602
1021,164.7183099,227.8252788,581.3706419,44.18849602
1022,164.7183099,227.8252788,581.3706419,44.18849602
1023,164.7183099,227.8252788,581.3706419,44.18849602
1024,164.7183099,227.8252788,581.3706419,44.18849602
1025,164.7183099,227.8252788,581.3706419,44.18849602
1026,164.7183099,227.8252788,581.3706419,44.18849602
1027,164.7183099,227.8252788,581.3706419,44.18849602
1028,164.7183099,227.8252788,581.3706419,44.18849602
1029,164.7183099,227.8252788,581.3706419,44.18849602
1030,164.7183099,227.8252788,581.3706419,44.18849602
1031,164.7183099,227.8252788,581.3706419,44.18849602
1032,164.7183099,227.8252788,581.3706419,44.18849602
1033,164.7183099,227.8252788,581.3706419,44.18849602
1034,164.7183099,227.8252788,581.3706419,44.18849602
1035,164.7183099,227.8252788,581.3706419,44.18849602
1036,164.7183099,227.8252788,581.3706419,44.18849602
1037,164.7183099,227.8252788,581.3706419,44.18849602
1038,164.7183099,227.8252788,581.3706419,44.18849602
1039,164.7183099,227.8252788,581.3706419,44.18849602
1040,164.5774648,227.8252788,581.3706419,44.18849602
1041,164.5774648,227.8252788,581.3706419,44.18849602
1042,164.5774648,227.8252788,581.3706419,44.18849602
1043,164.5774648,227.8252788,581.3706419,44.18849602
1044,164.5774648,227.8252788,581.3706419,44.18849602
1045,164.5774648,227.8252788,581.3706419,44.18849602
1046,164.5774648,227.8252788,581.3706419,44.18849602
1047,164.5774648,227.8252788,581.3706419,44.18849602
1048,164.5774648,227.8252788,581.3706419,44.18849602
1049,164.5774648,227.8252788,581.3706419,44.18849602
1050,164.5774648,227.8252788,581.3706419,44.18849602
1051,164.5774648,227.8252788,581.3706419,44.18849602
1052,164.5774648,227.8252788,581.3706419,44.18849602
1053,164.5774648,227.8252788,581.3706419,44.18849602
1054,164.5774648,227.8252788,581.3706419,44.18849602
1055,164.5774648,227.8252788,581.3706419,44.18849602
1056,164.5774648,227.8252788,581.3706419,44.18849602
1057,164.5774648,227.8252788,581.3706419,44.18849602
1058,164.5774648,227.8252788,581.3706419,44.18849602
1059,164.5774648,227.8252788,581.3706419,44.18849602
1060,164.5774648,227.8252788,581.3706419,44.18849602
1061,164.5774648,227.8252788,581.3706419,44.18849602
1062,164.5774648,227.8252788,581.3706419,44.18849602
1063,164.5774648,227.8252788,581.3706419,44.18849602
1064,164.5774648,227.8252788,581.3706419,44.18849602
1065,164.5774648,227.8252788,581.3706419,44.18849602
1066,164.5774648,227.8252788,581.3706419,44.18849602
1067,164.5774648,227.8252788,581.3706419,44.18849602
1068,164.5774648,227.8252788,581.3706419,44.18849602
1069,164.5774648,227.8252788,581.3706419,44.18849602
1070,164.5774648,227.6208178,581.3706419,44.18849602
1071,164.5774648,227.6208178,581.3706419,44.18849602
1072,164.5774648,227.6208178,581.3706419,44.18849602
1073,164.5774648,227.6208178,581.3706419,44.18849602
1074,164.5774648,227.6208178,581.3706419,44.18849602
1075,164.5774648,227.6208178,581.3706419,44.18849602
